order_id,account_id,contact_id,order_date,status,total_amount
ORD0000393,ACC007155,CON007155,2023-12-20,Processing,28234.219999999998
ORD0000394,ACC006661,CON006661,2025-08-03,Cancelled,697.89
ORD0000395,ACC002009,CON002009,2024-03-14,Delivered,7216.24
ORD0000396,ACC007144,CON007144,2024-05-27,Delivered,2899.32
ORD0000397,ACC001754,CON001754,2026-02-26,Delivered,7383.21
ORD0000398,ACC008121,CON008121,2024-04-12,Cancelled,22147.210000000003
ORD0000399,ACC008422,CON008422,2024-09-24,Delivered,2137.8
ORD0000400,ACC004197,CON004197,2024-05-14,Delivered,20165.48
ORD0000401,ACC003171,CON003171,2025-07-09,Shipped,3601.4799999999996
ORD0000402,ACC001285,CON001285,2025-05-09,Delivered,4868.52
ORD0000403,ACC008543,CON008543,2026-04-06,Delivered,2833.38
ORD0000404,ACC002563,CON002563,2025-10-21,Processing,15355.240000000002
ORD0000405,ACC009192,CON009192,2024-01-12,Cancelled,11691.25
ORD0000406,ACC005981,CON005981,2024-05-27,Delivered,14361.99
ORD0000407,ACC001209,CON001209,2026-05-28,Processing,1699.73
ORD0000408,ACC000411,CON000411,2024-04-26,Cancelled,8349.56
ORD0000409,ACC003025,CON003025,2026-06-01,Delivered,4875.849999999999
ORD0000410,ACC006604,CON006604,2023-08-15,Delivered,4860.87
ORD0000411,ACC001635,CON001635,2026-03-27,Delivered,9533.99
ORD0000412,ACC003583,CON003583,2025-05-11,Processing,18886.62
ORD0000413,ACC008915,CON008915,2023-08-21,Shipped,9279.0
ORD0000414,ACC006528,CON006528,2024-07-26,Processing,19058.26
ORD0000415,ACC004042,CON004042,2024-04-15,Delivered,21183.84
ORD0000416,ACC005728,CON005728,2024-08-13,Processing,5885.049999999999
ORD0000417,ACC006394,CON006394,2025-02-09,Cancelled,328.04
ORD0000418,ACC007885,CON007885,2024-09-24,Cancelled,9804.6
ORD0000419,ACC005337,CON005337,2025-10-22,Processing,3965.4799999999996
ORD0000420,ACC007799,CON007799,2026-01-08,Delivered,5149.67
ORD0000421,ACC004496,CON004496,2026-06-08,Delivered,12265.17
ORD0000422,ACC007287,CON007287,2025-12-04,Cancelled,8537.74
ORD0000423,ACC001153,CON001153,2025-03-08,Delivered,9023.67
ORD0000424,ACC002593,CON002593,2026-03-28,Shipped,21771.940000000002
ORD0000425,ACC006442,CON006442,2024-05-27,Processing,3878.1499999999996
ORD0000426,ACC001554,CON001554,2024-08-09,Cancelled,1818.0
ORD0000427,ACC006239,CON006239,2025-11-28,Delivered,3892.44
ORD0000428,ACC004233,CON004233,2026-04-18,Delivered,19380.92
ORD0000429,ACC006023,CON006023,2023-10-11,Delivered,6865.68
ORD0000430,ACC005180,CON005180,2023-09-21,Shipped,4748.110000000001
ORD0000431,ACC004708,CON004708,2024-10-30,Cancelled,10179.669999999998
ORD0000432,ACC008024,CON008024,2024-05-07,Delivered,17528.66
ORD0000433,ACC000987,CON000987,2024-11-19,Delivered,12225.68
ORD0000434,ACC004331,CON004331,2025-05-21,Shipped,7578.620000000001
ORD0000435,ACC001439,CON001439,2025-02-26,Processing,7252.41
ORD0000436,ACC009819,CON009819,2026-05-13,Delivered,16906.48
ORD0000437,ACC004616,CON004616,2024-06-16,Delivered,3687.68
ORD0000438,ACC002909,CON002909,2025-11-13,Cancelled,14484.439999999999
ORD0000439,ACC009135,CON009135,2024-09-02,Processing,8284.85
ORD0000440,ACC000083,CON000083,2026-03-09,Delivered,9375.419999999998
ORD0000441,ACC006027,CON006027,2026-05-25,Delivered,18351.74
ORD0000442,ACC007739,CON007739,2023-08-30,Delivered,5337.27
ORD0000443,ACC007814,CON007814,2025-10-08,Delivered,8581.3
ORD0000444,ACC009145,CON009145,2024-02-05,Delivered,4906.68
ORD0000445,ACC006332,CON006332,2024-05-05,Delivered,5202.0
ORD0000446,ACC003468,CON003468,2024-08-12,Processing,3433.4
ORD0000447,ACC006100,CON006100,2023-07-01,Shipped,8843.29
ORD0000448,ACC005306,CON005306,2025-12-17,Cancelled,9674.69
ORD0000449,ACC003814,CON003814,2023-09-08,Shipped,3019.3500000000004
ORD0000450,ACC002320,CON002320,2023-10-05,Cancelled,8626.080000000002
ORD0000451,ACC006560,CON006560,2023-11-15,Processing,17843.43
ORD0000452,ACC004488,CON004488,2023-11-06,Delivered,12114.52
ORD0000453,ACC007314,CON007314,2023-12-19,Shipped,17657.66
ORD0000454,ACC005003,CON005003,2023-08-24,Delivered,17902.68
ORD0000455,ACC008952,CON008952,2024-12-17,Cancelled,7484.79
ORD0000456,ACC009575,CON009575,2025-08-08,Processing,25260.980000000003
ORD0000457,ACC009797,CON009797,2024-10-27,Delivered,19386.75
ORD0000458,ACC005576,CON005576,2025-05-11,Delivered,6877.53
ORD0000459,ACC004915,CON004915,2025-05-27,Cancelled,1493.24
ORD0000460,ACC004823,CON004823,2025-12-05,Shipped,7378.8
ORD0000461,ACC000739,CON000739,2024-04-06,Delivered,3069.76
ORD0000462,ACC008323,CON008323,2024-10-02,Shipped,8880.34
ORD0000463,ACC009536,CON009536,2026-05-16,Shipped,1884.8
ORD0000464,ACC007711,CON007711,2024-12-25,Delivered,9879.49
ORD0000465,ACC002193,CON002193,2025-11-01,Delivered,1618.44
ORD0000466,ACC006890,CON006890,2025-07-25,Shipped,22284.18
ORD0000467,ACC006541,CON006541,2024-02-12,Cancelled,16488.13
ORD0000468,ACC000464,CON000464,2026-04-12,Delivered,15322.24
ORD0000469,ACC007602,CON007602,2024-09-11,Delivered,1862.3
ORD0000470,ACC000698,CON000698,2026-03-31,Cancelled,538.54
ORD0000471,ACC006954,CON006954,2024-01-28,Processing,5835.78
ORD0000472,ACC008757,CON008757,2023-10-03,Delivered,24611.52
ORD0000473,ACC000567,CON000567,2024-09-04,Processing,8918.56
ORD0000474,ACC005247,CON005247,2025-08-19,Delivered,343.4
ORD0000475,ACC002492,CON002492,2025-10-28,Shipped,6726.08
ORD0000476,ACC002271,CON002271,2026-03-06,Cancelled,13094.220000000001
ORD0000477,ACC004433,CON004433,2025-03-17,Delivered,948.62
ORD0000478,ACC009067,CON009067,2024-04-18,Delivered,7566.2699999999995
ORD0000479,ACC001034,CON001034,2024-05-14,Delivered,4452.35
ORD0000480,ACC004629,CON004629,2024-08-20,Shipped,1958.08
ORD0000481,ACC009822,CON009822,2026-02-22,Delivered,16070.840000000002
ORD0000482,ACC002197,CON002197,2025-01-01,Processing,17116.85
ORD0000483,ACC002585,CON002585,2024-06-18,Shipped,1494.98
ORD0000484,ACC008549,CON008549,2025-05-18,Shipped,19263.47
ORD0000485,ACC006426,CON006426,2026-01-19,Processing,2884.98
ORD0000486,ACC003678,CON003678,2026-04-09,Shipped,15996.29
ORD0000487,ACC009912,CON009912,2025-02-08,Processing,10759.18
ORD0000488,ACC007734,CON007734,2023-10-05,Processing,11049.94
ORD0000489,ACC004382,CON004382,2025-12-16,Cancelled,9908.519999999999
ORD0000490,ACC007747,CON007747,2026-03-08,Shipped,1524.8700000000001
ORD0000491,ACC009902,CON009902,2026-01-15,Delivered,6200.860000000001
ORD0000492,ACC008872,CON008872,2024-12-19,Cancelled,7739.94
ORD0000493,ACC006538,CON006538,2023-12-28,Delivered,17067.5
ORD0000494,ACC004546,CON004546,2024-11-25,Shipped,4058.08
ORD0000495,ACC004767,CON004767,2024-07-13,Delivered,2249.39
ORD0000496,ACC009815,CON009815,2023-07-25,Cancelled,8443.76
ORD0000497,ACC003171,CON003171,2025-04-11,Cancelled,4455.2
ORD0000498,ACC001942,CON001942,2023-08-20,Cancelled,15983.619999999999
ORD0000499,ACC002162,CON002162,2026-01-20,Shipped,5012.860000000001
ORD0000500,ACC006187,CON006187,2024-10-01,Processing,7117.75
ORD0000501,ACC004476,CON004476,2023-08-19,Processing,2319.35
ORD0000502,ACC009439,CON009439,2025-05-11,Shipped,2670.55
ORD0000503,ACC007471,CON007471,2025-04-05,Delivered,5515.92
ORD0000504,ACC001826,CON001826,2025-06-07,Delivered,3337.96
ORD0000505,ACC001397,CON001397,2025-05-13,Delivered,5696.1
ORD0000506,ACC001504,CON001504,2024-08-11,Processing,4373.96
ORD0000507,ACC004204,CON004204,2026-02-22,Shipped,3786.86
ORD0000508,ACC009529,CON009529,2025-08-19,Shipped,18475.92
ORD0000509,ACC005187,CON005187,2023-10-18,Processing,10383.060000000001
ORD0000510,ACC009373,CON009373,2024-12-20,Delivered,1432.91
ORD0000511,ACC003297,CON003297,2025-02-24,Delivered,552.64
ORD0000512,ACC003794,CON003794,2023-10-11,Cancelled,20905.66
ORD0000513,ACC004263,CON004263,2024-07-30,Cancelled,5313.91
ORD0000514,ACC005151,CON005151,2024-06-16,Processing,9114.71
ORD0000515,ACC002623,CON002623,2025-10-30,Cancelled,8829.25
ORD0000516,ACC009249,CON009249,2024-01-25,Cancelled,526.25
ORD0000517,ACC005535,CON005535,2023-12-30,Cancelled,19255.850000000002
ORD0000518,ACC003252,CON003252,2024-08-31,Processing,5625.74
ORD0000519,ACC008132,CON008132,2023-09-28,Processing,10375.68
ORD0000520,ACC004753,CON004753,2024-01-06,Shipped,4792.74
ORD0000521,ACC005542,CON005542,2025-06-04,Processing,6807.18
ORD0000522,ACC004096,CON004096,2024-07-05,Cancelled,10696.189999999999
ORD0000523,ACC007051,CON007051,2024-07-23,Cancelled,18430.4
ORD0000524,ACC002394,CON002394,2025-02-15,Delivered,6366.73
ORD0000525,ACC005019,CON005019,2025-08-28,Delivered,549.08
ORD0000526,ACC004663,CON004663,2024-07-21,Delivered,9672.56
ORD0000527,ACC006638,CON006638,2025-01-30,Processing,7366.5
ORD0000528,ACC001237,CON001237,2025-09-25,Delivered,10787.32
ORD0000529,ACC005249,CON005249,2025-12-17,Processing,27702.37
ORD0000530,ACC001421,CON001421,2024-01-16,Delivered,10890.259999999998
ORD0000531,ACC000869,CON000869,2025-08-04,Delivered,1760.87
ORD0000532,ACC002618,CON002618,2024-06-04,Cancelled,11399.94
ORD0000533,ACC005807,CON005807,2025-01-12,Delivered,5444.22
ORD0000534,ACC004813,CON004813,2025-05-19,Delivered,3725.96
ORD0000535,ACC005132,CON005132,2024-07-23,Delivered,11443.23
ORD0000536,ACC007735,CON007735,2024-01-19,Delivered,6231.75
ORD0000537,ACC006519,CON006519,2025-05-11,Cancelled,1944.18
ORD0000538,ACC006011,CON006011,2025-06-11,Processing,3750.22
ORD0000539,ACC002648,CON002648,2025-07-29,Delivered,7494.130000000001
ORD0000540,ACC007827,CON007827,2024-05-07,Shipped,1822.48
ORD0000541,ACC001128,CON001128,2025-03-19,Processing,6055.87
ORD0000542,ACC007372,CON007372,2023-10-27,Cancelled,3675.69
ORD0000543,ACC001201,CON001201,2025-01-06,Shipped,1160.12
ORD0000544,ACC008231,CON008231,2024-03-31,Processing,2042.0
ORD0000545,ACC008095,CON008095,2025-09-16,Delivered,8833.47
ORD0000546,ACC009895,CON009895,2025-06-08,Cancelled,3406.64
ORD0000547,ACC002886,CON002886,2025-06-19,Cancelled,1679.36
ORD0000548,ACC003567,CON003567,2023-06-16,Delivered,21286.02
ORD0000549,ACC002790,CON002790,2023-09-27,Delivered,2166.8
ORD0000550,ACC001492,CON001492,2023-07-10,Cancelled,1736.56
ORD0000551,ACC005053,CON005053,2025-06-04,Delivered,4505.82
ORD0000552,ACC008960,CON008960,2024-12-02,Delivered,7580.4
ORD0000553,ACC005490,CON005490,2023-08-08,Shipped,8405.960000000001
ORD0000554,ACC009532,CON009532,2023-12-08,Delivered,12807.55
ORD0000555,ACC009056,CON009056,2025-02-23,Shipped,4266.7
ORD0000556,ACC002912,CON002912,2024-07-05,Cancelled,4417.200000000001
ORD0000557,ACC001562,CON001562,2025-01-13,Cancelled,5864.16
ORD0000558,ACC003282,CON003282,2025-09-20,Shipped,4627.3099999999995
ORD0000559,ACC008685,CON008685,2024-07-30,Delivered,10371.8
ORD0000560,ACC002788,CON002788,2023-12-26,Cancelled,795.6199999999999
ORD0000561,ACC008887,CON008887,2024-07-24,Delivered,23778.449999999997
ORD0000562,ACC008421,CON008421,2025-08-21,Cancelled,8574.32
ORD0000563,ACC000574,CON000574,2025-10-21,Shipped,24857.48
ORD0000564,ACC003633,CON003633,2026-02-12,Shipped,2924.9700000000003
ORD0000565,ACC009444,CON009444,2025-09-06,Delivered,922.51
ORD0000566,ACC000365,CON000365,2025-05-06,Cancelled,18050.54
ORD0000567,ACC001363,CON001363,2025-06-01,Delivered,7533.23
ORD0000568,ACC008561,CON008561,2026-01-30,Shipped,308.92
ORD0000569,ACC005436,CON005436,2026-02-07,Processing,10481.150000000001
ORD0000570,ACC004942,CON004942,2024-10-13,Cancelled,7677.92
ORD0000571,ACC003107,CON003107,2026-03-21,Delivered,6532.199999999999
ORD0000572,ACC000598,CON000598,2023-10-20,Shipped,12811.52
ORD0000573,ACC002158,CON002158,2025-08-22,Delivered,3256.9700000000003
ORD0000574,ACC009218,CON009218,2025-12-30,Shipped,5570.78
ORD0000575,ACC007807,CON007807,2023-12-14,Processing,1222.77
ORD0000576,ACC004082,CON004082,2025-02-09,Delivered,10489.19
ORD0000577,ACC002666,CON002666,2023-06-13,Cancelled,15789.11
ORD0000578,ACC003079,CON003079,2025-05-26,Delivered,10250.26
ORD0000579,ACC009836,CON009836,2025-09-09,Cancelled,1989.42
ORD0000580,ACC003658,CON003658,2024-01-12,Shipped,4069.54
ORD0000581,ACC009004,CON009004,2023-12-22,Delivered,14200.91
ORD0000582,ACC000076,CON000076,2024-10-20,Processing,9550.41
ORD0000583,ACC002020,CON002020,2025-08-24,Processing,499.56
ORD0000584,ACC004178,CON004178,2025-02-21,Delivered,12214.2
ORD0000585,ACC006019,CON006019,2024-09-25,Delivered,14936.740000000002
ORD0000586,ACC004687,CON004687,2023-10-20,Cancelled,7183.07
ORD0000587,ACC003955,CON003955,2026-02-06,Shipped,12043.25
ORD0000588,ACC005408,CON005408,2024-01-20,Delivered,8475.66
ORD0000589,ACC009267,CON009267,2023-06-26,Delivered,8724.84
ORD0000590,ACC008585,CON008585,2024-12-05,Processing,3796.12
ORD0000591,ACC001147,CON001147,2025-03-22,Processing,8745.54
ORD0000592,ACC003267,CON003267,2024-06-25,Delivered,14515.69
ORD0000593,ACC008856,CON008856,2025-02-08,Cancelled,14023.670000000002
ORD0000594,ACC004591,CON004591,2025-07-02,Shipped,3777.96
ORD0000595,ACC007435,CON007435,2024-07-27,Cancelled,10205.89
ORD0000596,ACC007724,CON007724,2024-07-16,Cancelled,15386.65
ORD0000597,ACC000093,CON000093,2024-10-02,Processing,25919.65
ORD0000598,ACC003435,CON003435,2023-11-07,Cancelled,1648.92
ORD0000599,ACC009893,CON009893,2023-12-08,Processing,3617.05
ORD0000600,ACC003388,CON003388,2024-05-22,Shipped,8860.09
ORD0000601,ACC006432,CON006432,2025-12-08,Processing,3088.36
ORD0000602,ACC000693,CON000693,2024-06-05,Delivered,1653.01
ORD0000603,ACC004517,CON004517,2023-12-10,Cancelled,4065.16
ORD0000604,ACC001983,CON001983,2024-07-14,Delivered,5375.95
ORD0000605,ACC008490,CON008490,2023-07-14,Shipped,12236.170000000002
ORD0000606,ACC005789,CON005789,2023-06-19,Cancelled,5339.77
ORD0000607,ACC006277,CON006277,2025-06-14,Delivered,10147.45
ORD0000608,ACC005225,CON005225,2025-04-30,Delivered,1014.58
ORD0000609,ACC005238,CON005238,2024-09-07,Cancelled,11912.04
ORD0000610,ACC003904,CON003904,2025-01-13,Delivered,7302.76
ORD0000611,ACC006700,CON006700,2024-04-10,Cancelled,10427.73
ORD0000612,ACC006836,CON006836,2024-04-05,Delivered,6700.93
ORD0000613,ACC000054,CON000054,2026-03-23,Delivered,1581.08
ORD0000614,ACC009647,CON009647,2023-11-24,Cancelled,19930.559999999998
ORD0000615,ACC008958,CON008958,2023-10-06,Delivered,17576.079999999998
ORD0000616,ACC009980,CON009980,2026-05-31,Delivered,3833.06
ORD0000617,ACC005657,CON005657,2025-11-29,Delivered,17514.74
ORD0000618,ACC004335,CON004335,2026-04-01,Shipped,2326.92
ORD0000619,ACC009125,CON009125,2025-02-22,Delivered,21537.48
ORD0000620,ACC000028,CON000028,2026-05-31,Delivered,5586.08
ORD0000621,ACC005360,CON005360,2024-07-10,Processing,4112.0
ORD0000622,ACC008147,CON008147,2024-09-26,Cancelled,25807.47
ORD0000623,ACC003636,CON003636,2024-11-21,Cancelled,8892.83
ORD0000624,ACC008502,CON008502,2025-09-29,Shipped,6740.4400000000005
ORD0000625,ACC009852,CON009852,2023-09-18,Processing,9127.79
ORD0000626,ACC003335,CON003335,2025-03-20,Cancelled,2836.44
ORD0000627,ACC008394,CON008394,2025-07-26,Shipped,8272.6
ORD0000628,ACC005432,CON005432,2025-09-07,Processing,3681.56
ORD0000629,ACC003148,CON003148,2026-04-16,Processing,12488.26
ORD0000630,ACC002979,CON002979,2024-09-10,Processing,4821.14
ORD0000631,ACC008196,CON008196,2025-07-04,Processing,9269.77
ORD0000632,ACC005203,CON005203,2023-09-01,Cancelled,1274.56
ORD0000633,ACC008882,CON008882,2023-08-17,Delivered,6026.22
ORD0000634,ACC001022,CON001022,2026-04-28,Cancelled,2667.6000000000004
ORD0000635,ACC001161,CON001161,2025-11-27,Processing,13928.009999999998
ORD0000636,ACC004224,CON004224,2026-03-08,Shipped,8530.2
ORD0000637,ACC001640,CON001640,2025-09-27,Shipped,19768.370000000003
ORD0000638,ACC008445,CON008445,2025-08-04,Cancelled,11810.59
ORD0000639,ACC006630,CON006630,2023-12-13,Delivered,4046.02
ORD0000640,ACC006542,CON006542,2023-12-14,Processing,8278.03
ORD0000641,ACC005384,CON005384,2023-09-01,Shipped,8370.36
ORD0000642,ACC004999,CON004999,2024-04-03,Shipped,13780.45
ORD0000643,ACC004044,CON004044,2024-11-28,Cancelled,9739.96
ORD0000644,ACC009348,CON009348,2025-12-23,Shipped,12509.34
ORD0000645,ACC004527,CON004527,2024-03-19,Cancelled,7449.619999999999
ORD0000646,ACC002036,CON002036,2025-12-27,Processing,7595.5
ORD0000647,ACC007862,CON007862,2024-08-13,Shipped,6200.24
ORD0000648,ACC003257,CON003257,2025-09-09,Delivered,5691.79
ORD0000649,ACC005156,CON005156,2025-09-14,Delivered,7490.88
ORD0000650,ACC005256,CON005256,2025-12-30,Delivered,3199.4700000000003
ORD0000651,ACC000582,CON000582,2024-01-10,Shipped,8606.64
ORD0000652,ACC007737,CON007737,2024-10-10,Delivered,7434.5599999999995
ORD0000653,ACC007458,CON007458,2026-03-07,Delivered,13608.46
ORD0000654,ACC003163,CON003163,2025-12-21,Processing,15654.89
ORD0000655,ACC003903,CON003903,2025-09-28,Shipped,15146.7
ORD0000656,ACC001108,CON001108,2025-03-31,Shipped,2407.92
ORD0000657,ACC004674,CON004674,2026-05-15,Shipped,18387.91
ORD0000658,ACC009794,CON009794,2025-12-19,Cancelled,5806.91
ORD0000659,ACC002817,CON002817,2025-01-29,Delivered,20099.89
ORD0000660,ACC003512,CON003512,2024-04-01,Cancelled,12943.91
ORD0000661,ACC009613,CON009613,2024-09-24,Cancelled,14904.66
ORD0000662,ACC008780,CON008780,2024-11-11,Processing,19414.440000000002
ORD0000663,ACC000750,CON000750,2025-03-27,Shipped,15032.6
ORD0000664,ACC004946,CON004946,2024-05-28,Cancelled,9860.5
ORD0000665,ACC006118,CON006118,2023-08-16,Processing,5635.93
ORD0000666,ACC007842,CON007842,2025-01-13,Shipped,6608.32
ORD0000667,ACC004071,CON004071,2023-12-11,Delivered,3326.14
ORD0000668,ACC001180,CON001180,2023-06-12,Delivered,13798.380000000001
ORD0000669,ACC003879,CON003879,2024-02-06,Shipped,8785.72
ORD0000670,ACC001464,CON001464,2025-04-07,Cancelled,10406.25
ORD0000671,ACC003697,CON003697,2023-12-02,Processing,4436.2
ORD0000672,ACC009096,CON009096,2026-02-20,Delivered,8306.65
ORD0000673,ACC006111,CON006111,2024-10-19,Processing,4580.64
ORD0000674,ACC007597,CON007597,2024-04-24,Processing,21261.6
ORD0000675,ACC009404,CON009404,2025-12-12,Shipped,6718.9400000000005
ORD0000676,ACC003711,CON003711,2024-02-16,Delivered,825.9300000000001
ORD0000677,ACC000705,CON000705,2025-11-10,Delivered,24041.42
ORD0000678,ACC002402,CON002402,2026-01-02,Cancelled,6984.12
ORD0000679,ACC007306,CON007306,2026-04-18,Cancelled,13985.310000000001
ORD0000680,ACC003041,CON003041,2024-02-08,Processing,5697.92
ORD0000681,ACC004120,CON004120,2026-04-14,Processing,4645.28
ORD0000682,ACC004740,CON004740,2023-08-30,Shipped,12522.07
ORD0000683,ACC007145,CON007145,2026-02-04,Shipped,6989.38
ORD0000684,ACC008513,CON008513,2025-05-27,Delivered,14496.01
ORD0000685,ACC000140,CON000140,2024-10-03,Shipped,14980.759999999998
ORD0000686,ACC004318,CON004318,2026-02-13,Cancelled,13117.26
ORD0000687,ACC002606,CON002606,2025-12-14,Processing,4286.32
ORD0000688,ACC006177,CON006177,2024-08-30,Shipped,7001.43
ORD0000689,ACC007337,CON007337,2025-09-27,Shipped,867.34
ORD0000690,ACC009917,CON009917,2024-11-04,Delivered,9441.25
ORD0000691,ACC005479,CON005479,2023-10-15,Shipped,13966.33
ORD0000692,ACC004060,CON004060,2025-09-13,Processing,6097.53
ORD0000693,ACC006525,CON006525,2023-12-19,Shipped,18116.57
ORD0000694,ACC008152,CON008152,2026-04-12,Delivered,3972.08
ORD0000695,ACC005817,CON005817,2025-07-13,Cancelled,2437.6
ORD0000696,ACC002683,CON002683,2025-11-19,Processing,8002.57
ORD0000697,ACC005210,CON005210,2024-08-13,Processing,6791.86
ORD0000698,ACC007197,CON007197,2025-06-15,Cancelled,5212.16
ORD0000699,ACC000648,CON000648,2026-06-05,Cancelled,11743.05
ORD0000700,ACC003481,CON003481,2024-06-21,Processing,7850.59
ORD0000701,ACC003904,CON003904,2024-04-19,Delivered,381.64
ORD0000702,ACC009253,CON009253,2023-12-19,Delivered,8920.5
ORD0000703,ACC003715,CON003715,2025-01-15,Delivered,10002.48
ORD0000704,ACC003177,CON003177,2026-05-17,Cancelled,7888.51
ORD0000705,ACC008926,CON008926,2023-07-11,Delivered,12020.2
ORD0000706,ACC003046,CON003046,2023-12-25,Shipped,3961.6499999999996
ORD0000707,ACC000342,CON000342,2024-10-08,Cancelled,15856.260000000002
ORD0000708,ACC009471,CON009471,2024-07-17,Delivered,3348.5600000000004
ORD0000709,ACC001047,CON001047,2025-05-08,Delivered,29768.95
ORD0000710,ACC002449,CON002449,2025-04-04,Delivered,10600.07
ORD0000711,ACC003491,CON003491,2025-06-16,Processing,1715.94
ORD0000712,ACC009445,CON009445,2024-05-15,Delivered,13210.58
ORD0000713,ACC004800,CON004800,2023-09-16,Delivered,12014.050000000001
ORD0000714,ACC001673,CON001673,2026-04-21,Delivered,12149.32
ORD0000715,ACC007517,CON007517,2025-01-04,Shipped,8851.3
ORD0000716,ACC009788,CON009788,2024-05-25,Cancelled,6428.48
ORD0000717,ACC002091,CON002091,2024-04-17,Processing,4355.12
ORD0000718,ACC008646,CON008646,2024-04-29,Delivered,7738.85
ORD0000719,ACC003895,CON003895,2023-09-26,Delivered,5370.15
ORD0000720,ACC005304,CON005304,2026-01-05,Shipped,9760.43
ORD0000721,ACC007568,CON007568,2025-06-24,Delivered,23307.45
ORD0000722,ACC000780,CON000780,2025-02-28,Delivered,13275.13
ORD0000723,ACC009218,CON009218,2025-03-14,Cancelled,6326.76
ORD0000724,ACC005045,CON005045,2024-02-26,Shipped,4465.52
ORD0000725,ACC008630,CON008630,2026-02-16,Cancelled,12537.73
ORD0000726,ACC007959,CON007959,2023-08-17,Delivered,4824.78
ORD0000727,ACC007203,CON007203,2025-12-04,Shipped,8779.74
