payment_id,order_id,payment_date,payment_method,amount,status
PAY0000379,ORD0000379,2025-05-18,Bank Transfer,9344.45,Paid
PAY0000380,ORD0000380,2023-10-03,Bank Transfer,1675.2,Paid
PAY0000381,ORD0000381,2025-10-12,PayPal,10825.72,Paid
PAY0000382,ORD0000382,2026-04-01,PayPal,717.06,Pending
PAY0000383,ORD0000383,2026-04-08,Debit Card,17676.88,Paid
PAY0000384,ORD0000384,2025-04-13,Bank Transfer,2340.6800000000003,Pending
PAY0000385,ORD0000385,2023-10-04,Apple Pay,9157.19,Paid
PAY0000386,ORD0000386,2025-04-05,Credit Card,4053.7200000000003,Paid
PAY0000387,ORD0000387,2026-01-11,Apple Pay,14691.189999999999,Paid
PAY0000388,ORD0000388,2026-01-08,Credit Card,4046.69,Paid
PAY0000389,ORD0000389,2025-09-07,Apple Pay,9660.57,Paid
PAY0000390,ORD0000390,2024-07-31,Bank Transfer,6705.0599999999995,Paid
PAY0000391,ORD0000391,2024-12-17,Bank Transfer,1765.76,Paid
PAY0000392,ORD0000392,2026-03-13,Credit Card,9096.66,Paid
PAY0000393,ORD0000393,2023-12-20,Debit Card,28234.219999999998,Pending
PAY0000394,ORD0000394,2025-08-03,Debit Card,697.89,Pending
PAY0000395,ORD0000395,2024-03-14,Bank Transfer,7216.24,Paid
PAY0000396,ORD0000396,2024-05-27,Credit Card,2899.32,Paid
PAY0000397,ORD0000397,2026-02-26,Apple Pay,7383.21,Paid
PAY0000398,ORD0000398,2024-04-12,Credit Card,22147.210000000003,Pending
PAY0000399,ORD0000399,2024-09-24,Debit Card,2137.8,Pending
PAY0000400,ORD0000400,2024-05-14,PayPal,20165.48,Paid
PAY0000401,ORD0000401,2025-07-09,PayPal,3601.4799999999996,Paid
PAY0000402,ORD0000402,2025-05-09,Credit Card,4868.52,Paid
PAY0000403,ORD0000403,2026-04-06,Apple Pay,2833.38,Pending
PAY0000404,ORD0000404,2025-10-21,Debit Card,15355.240000000002,Paid
PAY0000405,ORD0000405,2024-01-12,PayPal,11691.25,Pending
PAY0000406,ORD0000406,2024-05-27,Debit Card,14361.99,Paid
PAY0000407,ORD0000407,2026-05-28,Debit Card,1699.73,Paid
PAY0000408,ORD0000408,2024-04-26,Bank Transfer,8349.56,Paid
PAY0000409,ORD0000409,2026-06-01,Apple Pay,4875.849999999999,Pending
PAY0000410,ORD0000410,2023-08-15,Bank Transfer,4860.87,Pending
PAY0000411,ORD0000411,2026-03-27,Apple Pay,9533.99,Paid
PAY0000412,ORD0000412,2025-05-11,PayPal,18886.62,Paid
PAY0000413,ORD0000413,2023-08-21,PayPal,9279.0,Paid
PAY0000414,ORD0000414,2024-07-26,PayPal,19058.26,Paid
PAY0000415,ORD0000415,2024-04-15,Credit Card,21183.84,Paid
PAY0000416,ORD0000416,2024-08-13,PayPal,5885.049999999999,Paid
PAY0000417,ORD0000417,2025-02-09,PayPal,328.04,Pending
PAY0000418,ORD0000418,2024-09-24,Apple Pay,9804.6,Paid
PAY0000419,ORD0000419,2025-10-22,PayPal,3965.4799999999996,Pending
PAY0000420,ORD0000420,2026-01-08,PayPal,5149.67,Pending
PAY0000421,ORD0000421,2026-06-08,Bank Transfer,12265.17,Paid
PAY0000422,ORD0000422,2025-12-04,Bank Transfer,8537.74,Paid
PAY0000423,ORD0000423,2025-03-08,Bank Transfer,9023.67,Paid
PAY0000424,ORD0000424,2026-03-28,PayPal,21771.940000000002,Paid
PAY0000425,ORD0000425,2024-05-27,Bank Transfer,3878.1499999999996,Paid
PAY0000426,ORD0000426,2024-08-09,Bank Transfer,1818.0,Paid
PAY0000427,ORD0000427,2025-11-28,Credit Card,3892.44,Paid
PAY0000428,ORD0000428,2026-04-18,Credit Card,19380.92,Pending
PAY0000429,ORD0000429,2023-10-11,PayPal,6865.68,Pending
PAY0000430,ORD0000430,2023-09-21,Apple Pay,4748.110000000001,Paid
PAY0000431,ORD0000431,2024-10-30,Bank Transfer,10179.669999999998,Paid
PAY0000432,ORD0000432,2024-05-07,Credit Card,17528.66,Paid
PAY0000433,ORD0000433,2024-11-19,Bank Transfer,12225.68,Pending
PAY0000434,ORD0000434,2025-05-21,Bank Transfer,7578.620000000001,Paid
PAY0000435,ORD0000435,2025-02-26,PayPal,7252.41,Paid
PAY0000436,ORD0000436,2026-05-13,Bank Transfer,16906.48,Paid
PAY0000437,ORD0000437,2024-06-16,Bank Transfer,3687.68,Paid
PAY0000438,ORD0000438,2025-11-13,Bank Transfer,14484.439999999999,Pending
PAY0000439,ORD0000439,2024-09-02,Apple Pay,8284.85,Pending
PAY0000440,ORD0000440,2026-03-09,Bank Transfer,9375.419999999998,Pending
PAY0000441,ORD0000441,2026-05-25,Debit Card,18351.74,Paid
PAY0000442,ORD0000442,2023-08-30,Debit Card,5337.27,Paid
PAY0000443,ORD0000443,2025-10-08,PayPal,8581.3,Paid
PAY0000444,ORD0000444,2024-02-05,Bank Transfer,4906.68,Paid
PAY0000445,ORD0000445,2024-05-05,PayPal,5202.0,Paid
PAY0000446,ORD0000446,2024-08-12,PayPal,3433.4,Paid
PAY0000447,ORD0000447,2023-07-01,Credit Card,8843.29,Pending
PAY0000448,ORD0000448,2025-12-17,Debit Card,9674.69,Pending
PAY0000449,ORD0000449,2023-09-08,Apple Pay,3019.3500000000004,Paid
PAY0000450,ORD0000450,2023-10-05,PayPal,8626.080000000002,Paid
PAY0000451,ORD0000451,2023-11-15,PayPal,17843.43,Pending
PAY0000452,ORD0000452,2023-11-06,Credit Card,12114.52,Paid
PAY0000453,ORD0000453,2023-12-19,Apple Pay,17657.66,Paid
PAY0000454,ORD0000454,2023-08-24,Bank Transfer,17902.68,Paid
PAY0000455,ORD0000455,2024-12-17,Debit Card,7484.79,Paid
PAY0000456,ORD0000456,2025-08-08,Debit Card,25260.980000000003,Paid
PAY0000457,ORD0000457,2024-10-27,Credit Card,19386.75,Paid
PAY0000458,ORD0000458,2025-05-11,Credit Card,6877.53,Paid
PAY0000459,ORD0000459,2025-05-27,Credit Card,1493.24,Pending
PAY0000460,ORD0000460,2025-12-05,Credit Card,7378.8,Paid
PAY0000461,ORD0000461,2024-04-06,Bank Transfer,3069.76,Paid
PAY0000462,ORD0000462,2024-10-02,Apple Pay,8880.34,Pending
PAY0000463,ORD0000463,2026-05-16,Credit Card,1884.8,Paid
PAY0000464,ORD0000464,2024-12-25,Debit Card,9879.49,Paid
PAY0000465,ORD0000465,2025-11-01,Apple Pay,1618.44,Paid
PAY0000466,ORD0000466,2025-07-25,Bank Transfer,22284.18,Paid
PAY0000467,ORD0000467,2024-02-12,Bank Transfer,16488.13,Paid
PAY0000468,ORD0000468,2026-04-12,Debit Card,15322.24,Paid
PAY0000469,ORD0000469,2024-09-11,Apple Pay,1862.3,Paid
PAY0000470,ORD0000470,2026-03-31,Credit Card,538.54,Paid
PAY0000471,ORD0000471,2024-01-28,PayPal,5835.78,Paid
PAY0000472,ORD0000472,2023-10-03,Debit Card,24611.52,Paid
PAY0000473,ORD0000473,2024-09-04,PayPal,8918.56,Paid
PAY0000474,ORD0000474,2025-08-19,Apple Pay,343.4,Pending
PAY0000475,ORD0000475,2025-10-28,PayPal,6726.08,Paid
PAY0000476,ORD0000476,2026-03-06,Credit Card,13094.220000000001,Paid
PAY0000477,ORD0000477,2025-03-17,PayPal,948.62,Paid
PAY0000478,ORD0000478,2024-04-18,Bank Transfer,7566.2699999999995,Pending
PAY0000479,ORD0000479,2024-05-14,Bank Transfer,4452.35,Paid
PAY0000480,ORD0000480,2024-08-20,PayPal,1958.08,Paid
PAY0000481,ORD0000481,2026-02-22,Credit Card,16070.840000000002,Paid
PAY0000482,ORD0000482,2025-01-01,Debit Card,17116.85,Pending
PAY0000483,ORD0000483,2024-06-18,Debit Card,1494.98,Paid
PAY0000484,ORD0000484,2025-05-18,Apple Pay,19263.47,Paid
PAY0000485,ORD0000485,2026-01-19,Apple Pay,2884.98,Paid
PAY0000486,ORD0000486,2026-04-09,Apple Pay,15996.29,Paid
PAY0000487,ORD0000487,2025-02-08,PayPal,10759.18,Pending
PAY0000488,ORD0000488,2023-10-05,Bank Transfer,11049.94,Paid
PAY0000489,ORD0000489,2025-12-16,Apple Pay,9908.519999999999,Paid
PAY0000490,ORD0000490,2026-03-08,Credit Card,1524.8700000000001,Paid
PAY0000491,ORD0000491,2026-01-15,Apple Pay,6200.860000000001,Pending
PAY0000492,ORD0000492,2024-12-19,PayPal,7739.94,Pending
PAY0000493,ORD0000493,2023-12-28,Credit Card,17067.5,Paid
PAY0000494,ORD0000494,2024-11-25,Credit Card,4058.08,Paid
PAY0000495,ORD0000495,2024-07-13,Bank Transfer,2249.39,Paid
PAY0000496,ORD0000496,2023-07-25,Debit Card,8443.76,Paid
PAY0000497,ORD0000497,2025-04-11,Bank Transfer,4455.2,Paid
PAY0000498,ORD0000498,2023-08-20,Credit Card,15983.619999999999,Paid
PAY0000499,ORD0000499,2026-01-20,Apple Pay,5012.860000000001,Paid
PAY0000500,ORD0000500,2024-10-01,PayPal,7117.75,Paid
PAY0000501,ORD0000501,2023-08-19,Bank Transfer,2319.35,Paid
PAY0000502,ORD0000502,2025-05-11,Debit Card,2670.55,Paid
PAY0000503,ORD0000503,2025-04-05,PayPal,5515.92,Pending
PAY0000504,ORD0000504,2025-06-07,Apple Pay,3337.96,Paid
PAY0000505,ORD0000505,2025-05-13,Bank Transfer,5696.1,Paid
PAY0000506,ORD0000506,2024-08-11,Debit Card,4373.96,Paid
PAY0000507,ORD0000507,2026-02-22,Bank Transfer,3786.86,Paid
PAY0000508,ORD0000508,2025-08-19,PayPal,18475.92,Paid
PAY0000509,ORD0000509,2023-10-18,Apple Pay,10383.060000000001,Pending
PAY0000510,ORD0000510,2024-12-20,Debit Card,1432.91,Pending
PAY0000511,ORD0000511,2025-02-24,Bank Transfer,552.64,Paid
PAY0000512,ORD0000512,2023-10-11,Apple Pay,20905.66,Paid
PAY0000513,ORD0000513,2024-07-30,PayPal,5313.91,Paid
PAY0000514,ORD0000514,2024-06-16,Debit Card,9114.71,Pending
PAY0000515,ORD0000515,2025-10-30,Apple Pay,8829.25,Paid
PAY0000516,ORD0000516,2024-01-25,Debit Card,526.25,Paid
PAY0000517,ORD0000517,2023-12-30,PayPal,19255.850000000002,Paid
PAY0000518,ORD0000518,2024-08-31,Apple Pay,5625.74,Pending
PAY0000519,ORD0000519,2023-09-28,PayPal,10375.68,Paid
PAY0000520,ORD0000520,2024-01-06,Credit Card,4792.74,Paid
PAY0000521,ORD0000521,2025-06-04,PayPal,6807.18,Paid
PAY0000522,ORD0000522,2024-07-05,Debit Card,10696.189999999999,Pending
PAY0000523,ORD0000523,2024-07-23,Debit Card,18430.4,Paid
PAY0000524,ORD0000524,2025-02-15,Debit Card,6366.73,Paid
PAY0000525,ORD0000525,2025-08-28,Debit Card,549.08,Paid
PAY0000526,ORD0000526,2024-07-21,Credit Card,9672.56,Pending
PAY0000527,ORD0000527,2025-01-30,Bank Transfer,7366.5,Paid
PAY0000528,ORD0000528,2025-09-25,Debit Card,10787.32,Paid
PAY0000529,ORD0000529,2025-12-17,Credit Card,27702.37,Paid
PAY0000530,ORD0000530,2024-01-16,PayPal,10890.259999999998,Paid
PAY0000531,ORD0000531,2025-08-04,Credit Card,1760.87,Paid
PAY0000532,ORD0000532,2024-06-04,Bank Transfer,11399.94,Pending
PAY0000533,ORD0000533,2025-01-12,Apple Pay,5444.22,Paid
PAY0000534,ORD0000534,2025-05-19,Debit Card,3725.96,Paid
PAY0000535,ORD0000535,2024-07-23,Apple Pay,11443.23,Paid
PAY0000536,ORD0000536,2024-01-19,Debit Card,6231.75,Paid
PAY0000537,ORD0000537,2025-05-11,Credit Card,1944.18,Pending
PAY0000538,ORD0000538,2025-06-11,PayPal,3750.22,Pending
PAY0000539,ORD0000539,2025-07-29,Bank Transfer,7494.130000000001,Paid
PAY0000540,ORD0000540,2024-05-07,Apple Pay,1822.48,Paid
PAY0000541,ORD0000541,2025-03-19,PayPal,6055.87,Paid
PAY0000542,ORD0000542,2023-10-27,Apple Pay,3675.69,Pending
PAY0000543,ORD0000543,2025-01-06,PayPal,1160.12,Paid
PAY0000544,ORD0000544,2024-03-31,Bank Transfer,2042.0,Paid
PAY0000545,ORD0000545,2025-09-16,Credit Card,8833.47,Paid
PAY0000546,ORD0000546,2025-06-08,Debit Card,3406.64,Paid
PAY0000547,ORD0000547,2025-06-19,Bank Transfer,1679.36,Paid
PAY0000548,ORD0000548,2023-06-16,Debit Card,21286.02,Paid
PAY0000549,ORD0000549,2023-09-27,PayPal,2166.8,Paid
PAY0000550,ORD0000550,2023-07-10,Apple Pay,1736.56,Paid
PAY0000551,ORD0000551,2025-06-04,Debit Card,4505.82,Pending
PAY0000552,ORD0000552,2024-12-02,Apple Pay,7580.4,Paid
PAY0000553,ORD0000553,2023-08-08,Debit Card,8405.960000000001,Paid
PAY0000554,ORD0000554,2023-12-08,Bank Transfer,12807.55,Pending
PAY0000555,ORD0000555,2025-02-23,Credit Card,4266.7,Paid
PAY0000556,ORD0000556,2024-07-05,Apple Pay,4417.200000000001,Pending
PAY0000557,ORD0000557,2025-01-13,Debit Card,5864.16,Paid
PAY0000558,ORD0000558,2025-09-20,Credit Card,4627.3099999999995,Paid
PAY0000559,ORD0000559,2024-07-30,PayPal,10371.8,Pending
PAY0000560,ORD0000560,2023-12-26,Credit Card,795.6199999999999,Pending
PAY0000561,ORD0000561,2024-07-24,Debit Card,23778.449999999997,Paid
PAY0000562,ORD0000562,2025-08-21,Debit Card,8574.32,Paid
PAY0000563,ORD0000563,2025-10-21,Credit Card,24857.48,Paid
PAY0000564,ORD0000564,2026-02-12,Apple Pay,2924.9700000000003,Paid
PAY0000565,ORD0000565,2025-09-06,Credit Card,922.51,Paid
PAY0000566,ORD0000566,2025-05-06,PayPal,18050.54,Paid
PAY0000567,ORD0000567,2025-06-01,Credit Card,7533.23,Paid
PAY0000568,ORD0000568,2026-01-30,Credit Card,308.92,Paid
PAY0000569,ORD0000569,2026-02-07,Bank Transfer,10481.150000000001,Paid
PAY0000570,ORD0000570,2024-10-13,Bank Transfer,7677.92,Paid
PAY0000571,ORD0000571,2026-03-21,Credit Card,6532.199999999999,Paid
PAY0000572,ORD0000572,2023-10-20,Bank Transfer,12811.52,Paid
PAY0000573,ORD0000573,2025-08-22,PayPal,3256.9700000000003,Paid
PAY0000574,ORD0000574,2025-12-30,PayPal,5570.78,Paid
PAY0000575,ORD0000575,2023-12-14,PayPal,1222.77,Pending
PAY0000576,ORD0000576,2025-02-09,Apple Pay,10489.19,Pending
PAY0000577,ORD0000577,2023-06-13,Apple Pay,15789.11,Paid
PAY0000578,ORD0000578,2025-05-26,Credit Card,10250.26,Paid
PAY0000579,ORD0000579,2025-09-09,Apple Pay,1989.42,Paid
PAY0000580,ORD0000580,2024-01-12,Credit Card,4069.54,Paid
PAY0000581,ORD0000581,2023-12-22,Apple Pay,14200.91,Paid
PAY0000582,ORD0000582,2024-10-20,Apple Pay,9550.41,Paid
PAY0000583,ORD0000583,2025-08-24,Credit Card,499.56,Paid
PAY0000584,ORD0000584,2025-02-21,PayPal,12214.2,Paid
PAY0000585,ORD0000585,2024-09-25,Credit Card,14936.740000000002,Paid
PAY0000586,ORD0000586,2023-10-20,Apple Pay,7183.07,Paid
PAY0000587,ORD0000587,2026-02-06,Credit Card,12043.25,Paid
PAY0000588,ORD0000588,2024-01-20,Apple Pay,8475.66,Paid
PAY0000589,ORD0000589,2023-06-26,Debit Card,8724.84,Paid
PAY0000590,ORD0000590,2024-12-05,PayPal,3796.12,Paid
PAY0000591,ORD0000591,2025-03-22,Credit Card,8745.54,Paid
PAY0000592,ORD0000592,2024-06-25,Credit Card,14515.69,Paid
PAY0000593,ORD0000593,2025-02-08,Debit Card,14023.670000000002,Paid
PAY0000594,ORD0000594,2025-07-02,Credit Card,3777.96,Paid
PAY0000595,ORD0000595,2024-07-27,Debit Card,10205.89,Paid
PAY0000596,ORD0000596,2024-07-16,PayPal,15386.65,Paid
PAY0000597,ORD0000597,2024-10-02,Credit Card,25919.65,Pending
PAY0000598,ORD0000598,2023-11-07,Debit Card,1648.92,Paid
PAY0000599,ORD0000599,2023-12-08,Bank Transfer,3617.05,Paid
PAY0000600,ORD0000600,2024-05-22,Debit Card,8860.09,Pending
PAY0000601,ORD0000601,2025-12-08,Credit Card,3088.36,Paid
PAY0000602,ORD0000602,2024-06-05,Debit Card,1653.01,Paid
PAY0000603,ORD0000603,2023-12-10,Credit Card,4065.16,Paid
PAY0000604,ORD0000604,2024-07-14,Credit Card,5375.95,Paid
PAY0000605,ORD0000605,2023-07-14,Credit Card,12236.170000000002,Paid
PAY0000606,ORD0000606,2023-06-19,Apple Pay,5339.77,Pending
PAY0000607,ORD0000607,2025-06-14,Credit Card,10147.45,Paid
PAY0000608,ORD0000608,2025-04-30,Bank Transfer,1014.58,Paid
PAY0000609,ORD0000609,2024-09-07,PayPal,11912.04,Paid
PAY0000610,ORD0000610,2025-01-13,PayPal,7302.76,Paid
PAY0000611,ORD0000611,2024-04-10,PayPal,10427.73,Paid
PAY0000612,ORD0000612,2024-04-05,Bank Transfer,6700.93,Paid
PAY0000613,ORD0000613,2026-03-23,PayPal,1581.08,Paid
PAY0000614,ORD0000614,2023-11-24,PayPal,19930.559999999998,Paid
PAY0000615,ORD0000615,2023-10-06,Bank Transfer,17576.079999999998,Paid
PAY0000616,ORD0000616,2026-05-31,Debit Card,3833.06,Paid
PAY0000617,ORD0000617,2025-11-29,Apple Pay,17514.74,Paid
PAY0000618,ORD0000618,2026-04-01,Bank Transfer,2326.92,Paid
PAY0000619,ORD0000619,2025-02-22,Apple Pay,21537.48,Paid
PAY0000620,ORD0000620,2026-05-31,Credit Card,5586.08,Paid
PAY0000621,ORD0000621,2024-07-10,Apple Pay,4112.0,Pending
PAY0000622,ORD0000622,2024-09-26,PayPal,25807.47,Pending
PAY0000623,ORD0000623,2024-11-21,Bank Transfer,8892.83,Pending
PAY0000624,ORD0000624,2025-09-29,Bank Transfer,6740.4400000000005,Paid
PAY0000625,ORD0000625,2023-09-18,PayPal,9127.79,Pending
PAY0000626,ORD0000626,2025-03-20,Bank Transfer,2836.44,Pending
PAY0000627,ORD0000627,2025-07-26,Apple Pay,8272.6,Paid
PAY0000628,ORD0000628,2025-09-07,Apple Pay,3681.56,Pending
PAY0000629,ORD0000629,2026-04-16,Apple Pay,12488.26,Paid
PAY0000630,ORD0000630,2024-09-10,Debit Card,4821.14,Paid
PAY0000631,ORD0000631,2025-07-04,Bank Transfer,9269.77,Pending
PAY0000632,ORD0000632,2023-09-01,Apple Pay,1274.56,Pending
PAY0000633,ORD0000633,2023-08-17,PayPal,6026.22,Paid
PAY0000634,ORD0000634,2026-04-28,Apple Pay,2667.6000000000004,Paid
PAY0000635,ORD0000635,2025-11-27,Bank Transfer,13928.009999999998,Paid
PAY0000636,ORD0000636,2026-03-08,PayPal,8530.2,Paid
PAY0000637,ORD0000637,2025-09-27,PayPal,19768.370000000003,Paid
PAY0000638,ORD0000638,2025-08-04,PayPal,11810.59,Paid
PAY0000639,ORD0000639,2023-12-13,Apple Pay,4046.02,Paid
PAY0000640,ORD0000640,2023-12-14,Debit Card,8278.03,Paid
PAY0000641,ORD0000641,2023-09-01,Credit Card,8370.36,Pending
PAY0000642,ORD0000642,2024-04-03,Debit Card,13780.45,Paid
PAY0000643,ORD0000643,2024-11-28,Bank Transfer,9739.96,Paid
PAY0000644,ORD0000644,2025-12-23,PayPal,12509.34,Pending
PAY0000645,ORD0000645,2024-03-19,Apple Pay,7449.619999999999,Paid
PAY0000646,ORD0000646,2025-12-27,Debit Card,7595.5,Paid
PAY0000647,ORD0000647,2024-08-13,Credit Card,6200.24,Paid
PAY0000648,ORD0000648,2025-09-09,Credit Card,5691.79,Paid
PAY0000649,ORD0000649,2025-09-14,Credit Card,7490.88,Paid
PAY0000650,ORD0000650,2025-12-30,Debit Card,3199.4700000000003,Paid
PAY0000651,ORD0000651,2024-01-10,Debit Card,8606.64,Pending
PAY0000652,ORD0000652,2024-10-10,Credit Card,7434.5599999999995,Pending
PAY0000653,ORD0000653,2026-03-07,Bank Transfer,13608.46,Paid
PAY0000654,ORD0000654,2025-12-21,Credit Card,15654.89,Pending
PAY0000655,ORD0000655,2025-09-28,Credit Card,15146.7,Paid
PAY0000656,ORD0000656,2025-03-31,Bank Transfer,2407.92,Pending
PAY0000657,ORD0000657,2026-05-15,Debit Card,18387.91,Paid
PAY0000658,ORD0000658,2025-12-19,Apple Pay,5806.91,Pending
PAY0000659,ORD0000659,2025-01-29,Bank Transfer,20099.89,Paid
PAY0000660,ORD0000660,2024-04-01,Debit Card,12943.91,Paid
PAY0000661,ORD0000661,2024-09-24,Credit Card,14904.66,Paid
PAY0000662,ORD0000662,2024-11-11,Apple Pay,19414.440000000002,Paid
PAY0000663,ORD0000663,2025-03-27,Debit Card,15032.6,Paid
PAY0000664,ORD0000664,2024-05-28,Credit Card,9860.5,Paid
PAY0000665,ORD0000665,2023-08-16,Credit Card,5635.93,Paid
PAY0000666,ORD0000666,2025-01-13,Bank Transfer,6608.32,Paid
PAY0000667,ORD0000667,2023-12-11,PayPal,3326.14,Pending
PAY0000668,ORD0000668,2023-06-12,Debit Card,13798.380000000001,Pending
PAY0000669,ORD0000669,2024-02-06,Apple Pay,8785.72,Paid
PAY0000670,ORD0000670,2025-04-07,Debit Card,10406.25,Paid
PAY0000671,ORD0000671,2023-12-02,Debit Card,4436.2,Paid
PAY0000672,ORD0000672,2026-02-20,Debit Card,8306.65,Paid
PAY0000673,ORD0000673,2024-10-19,Bank Transfer,4580.64,Paid
PAY0000674,ORD0000674,2024-04-24,Debit Card,21261.6,Pending
PAY0000675,ORD0000675,2025-12-12,PayPal,6718.9400000000005,Paid
PAY0000676,ORD0000676,2024-02-16,Credit Card,825.9300000000001,Paid
PAY0000677,ORD0000677,2025-11-10,Apple Pay,24041.42,Paid
PAY0000678,ORD0000678,2026-01-02,Apple Pay,6984.12,Paid
PAY0000679,ORD0000679,2026-04-18,Debit Card,13985.310000000001,Pending
PAY0000680,ORD0000680,2024-02-08,Credit Card,5697.92,Pending
PAY0000681,ORD0000681,2026-04-14,Bank Transfer,4645.28,Pending
PAY0000682,ORD0000682,2023-08-30,Bank Transfer,12522.07,Paid
PAY0000683,ORD0000683,2026-02-04,Apple Pay,6989.38,Paid
PAY0000684,ORD0000684,2025-05-27,Bank Transfer,14496.01,Paid
PAY0000685,ORD0000685,2024-10-03,Credit Card,14980.759999999998,Paid
PAY0000686,ORD0000686,2026-02-13,PayPal,13117.26,Pending
PAY0000687,ORD0000687,2025-12-14,Bank Transfer,4286.32,Pending
PAY0000688,ORD0000688,2024-08-30,Bank Transfer,7001.43,Pending
PAY0000689,ORD0000689,2025-09-27,Credit Card,867.34,Paid
PAY0000690,ORD0000690,2024-11-04,Credit Card,9441.25,Paid
PAY0000691,ORD0000691,2023-10-15,Credit Card,13966.33,Paid
PAY0000692,ORD0000692,2025-09-13,Credit Card,6097.53,Paid
PAY0000693,ORD0000693,2023-12-19,Bank Transfer,18116.57,Paid
PAY0000694,ORD0000694,2026-04-12,PayPal,3972.08,Paid
PAY0000695,ORD0000695,2025-07-13,Apple Pay,2437.6,Paid
PAY0000696,ORD0000696,2025-11-19,Debit Card,8002.57,Paid
PAY0000697,ORD0000697,2024-08-13,Credit Card,6791.86,Paid
PAY0000698,ORD0000698,2025-06-15,PayPal,5212.16,Paid
PAY0000699,ORD0000699,2026-06-05,Bank Transfer,11743.05,Paid
PAY0000700,ORD0000700,2024-06-21,PayPal,7850.59,Paid
PAY0000701,ORD0000701,2024-04-19,Debit Card,381.64,Paid
PAY0000702,ORD0000702,2023-12-19,Bank Transfer,8920.5,Paid
PAY0000703,ORD0000703,2025-01-15,Bank Transfer,10002.48,Paid
PAY0000704,ORD0000704,2026-05-17,Credit Card,7888.51,Paid
PAY0000705,ORD0000705,2023-07-11,PayPal,12020.2,Pending
PAY0000706,ORD0000706,2023-12-25,Credit Card,3961.6499999999996,Paid
PAY0000707,ORD0000707,2024-10-08,Apple Pay,15856.260000000002,Pending
PAY0000708,ORD0000708,2024-07-17,Credit Card,3348.5600000000004,Pending
PAY0000709,ORD0000709,2025-05-08,Debit Card,29768.95,Paid
PAY0000710,ORD0000710,2025-04-04,PayPal,10600.07,Pending
PAY0000711,ORD0000711,2025-06-16,Debit Card,1715.94,Paid
PAY0000712,ORD0000712,2024-05-15,PayPal,13210.58,Paid
PAY0000713,ORD0000713,2023-09-16,Credit Card,12014.050000000001,Paid
PAY0000714,ORD0000714,2026-04-21,Apple Pay,12149.32,Paid
PAY0000715,ORD0000715,2025-01-04,Credit Card,8851.3,Paid
PAY0000716,ORD0000716,2024-05-25,Apple Pay,6428.48,Paid
PAY0000717,ORD0000717,2024-04-17,Bank Transfer,4355.12,Paid
PAY0000718,ORD0000718,2024-04-29,Bank Transfer,7738.85,Paid
PAY0000719,ORD0000719,2023-09-26,Debit Card,5370.15,Pending
PAY0000720,ORD0000720,2026-01-05,Apple Pay,9760.43,Pending
PAY0000721,ORD0000721,2025-06-24,Debit Card,23307.45,Pending
PAY0000722,ORD0000722,2025-02-28,Debit Card,13275.13,Paid
PAY0000723,ORD0000723,2025-03-14,Bank Transfer,6326.76,Paid
PAY0000724,ORD0000724,2024-02-26,Bank Transfer,4465.52,Paid
PAY0000725,ORD0000725,2026-02-16,Debit Card,12537.73,Paid
PAY0000726,ORD0000726,2023-08-17,PayPal,4824.78,Pending
PAY0000727,ORD0000727,2025-12-04,Debit Card,8779.74,Pending
PAY0000728,ORD0000728,2023-12-11,Apple Pay,16348.68,Paid
PAY0000729,ORD0000729,2026-04-23,PayPal,10948.07,Paid
PAY0000730,ORD0000730,2024-01-11,Debit Card,13980.57,Pending
PAY0000731,ORD0000731,2023-12-07,Apple Pay,3751.37,Paid
PAY0000732,ORD0000732,2025-01-24,PayPal,3647.28,Paid
PAY0000733,ORD0000733,2024-06-06,PayPal,12360.89,Paid
PAY0000734,ORD0000734,2025-04-08,Credit Card,19003.940000000002,Paid
PAY0000735,ORD0000735,2024-02-15,Debit Card,10417.84,Paid
PAY0000736,ORD0000736,2025-12-06,Apple Pay,6540.6,Paid
PAY0000737,ORD0000737,2024-04-25,PayPal,12407.91,Paid
PAY0000738,ORD0000738,2024-04-08,PayPal,8049.119999999999,Paid
PAY0000739,ORD0000739,2025-04-14,Credit Card,723.68,Paid
PAY0000740,ORD0000740,2023-07-09,Credit Card,17535.09,Paid
PAY0000741,ORD0000741,2023-06-12,Credit Card,1045.18,Paid
PAY0000742,ORD0000742,2024-11-28,Bank Transfer,9954.04,Pending
PAY0000743,ORD0000743,2024-05-20,Debit Card,5510.320000000001,Pending
PAY0000744,ORD0000744,2026-03-02,Bank Transfer,955.6,Paid
PAY0000745,ORD0000745,2024-05-10,Credit Card,9847.63,Pending
PAY0000746,ORD0000746,2025-03-25,PayPal,6753.030000000001,Paid
PAY0000747,ORD0000747,2026-03-03,Credit Card,4498.07,Paid
PAY0000748,ORD0000748,2025-08-10,Debit Card,10878.150000000001,Paid
PAY0000749,ORD0000749,2025-11-03,Credit Card,418.86,Pending
PAY0000750,ORD0000750,2023-08-01,PayPal,6181.0199999999995,Paid
PAY0000751,ORD0000751,2024-10-02,PayPal,13491.52,Pending
PAY0000752,ORD0000752,2025-04-17,Debit Card,8487.029999999999,Paid
PAY0000753,ORD0000753,2024-01-31,Apple Pay,12675.76,Paid
PAY0000754,ORD0000754,2024-04-30,PayPal,8273.25,Paid
