request_id,account_id,contact_id,product_id,order_id,issue_type,status,service_request_date
SR0000306,ACC009001,CON009001,PROD001395,ORD0024662,Warranty,Closed,2024-11-08
SR0000307,ACC009172,CON009172,PROD001421,ORD0038651,Warranty,In Progress,2024-09-29
SR0000308,ACC008657,CON008657,PROD001675,ORD0036426,Refund,Closed,2024-02-16
SR0000309,ACC000130,CON000130,PROD000224,ORD0003030,Technical Issue,Closed,2025-07-01
SR0000310,ACC009665,CON009665,PROD000498,ORD0002219,Technical Issue,In Progress,2025-09-06
SR0000311,ACC006047,CON006047,PROD001725,ORD0011617,Refund,Open,2024-07-25
SR0000312,ACC003149,CON003149,PROD000821,ORD0016648,Refund,Open,2025-05-06
SR0000313,ACC001686,CON001686,PROD000590,ORD0015335,Technical Issue,Open,2026-03-23
SR0000314,ACC002104,CON002104,PROD001684,ORD0001018,Return,In Progress,2024-02-14
SR0000315,ACC006145,CON006145,PROD000470,ORD0023927,Refund,Open,2026-03-31
SR0000316,ACC005683,CON005683,PROD000613,ORD0021381,Return,Closed,2026-04-17
SR0000317,ACC004382,CON004382,PROD000585,ORD0043220,Refund,Open,2024-08-23
SR0000318,ACC006606,CON006606,PROD000827,ORD0047287,Technical Issue,Closed,2025-12-11
SR0000319,ACC002776,CON002776,PROD000780,ORD0012195,Warranty,Open,2026-03-01
SR0000320,ACC008838,CON008838,PROD000050,ORD0039750,Return,Closed,2026-02-28
SR0000321,ACC006314,CON006314,PROD000153,ORD0008892,Refund,Closed,2026-07-07
SR0000322,ACC006026,CON006026,PROD000142,ORD0015667,Return,Closed,2023-12-26
SR0000323,ACC004760,CON004760,PROD000340,ORD0011437,Warranty,In Progress,2024-08-15
SR0000324,ACC003778,CON003778,PROD001544,ORD0037232,Warranty,Open,2024-10-23
SR0000325,ACC002391,CON002391,PROD001103,ORD0012976,Refund,Closed,2025-11-01
SR0000326,ACC002060,CON002060,PROD000044,ORD0010858,Warranty,Open,2025-10-09
SR0000327,ACC007237,CON007237,PROD001551,ORD0047044,Technical Issue,Open,2023-11-12
SR0000328,ACC004589,CON004589,PROD001037,ORD0049460,Refund,Open,2025-11-14
SR0000329,ACC006118,CON006118,PROD001353,ORD0015773,Warranty,Closed,2025-04-01
SR0000330,ACC006570,CON006570,PROD000659,ORD0012670,Warranty,Open,2024-02-15
SR0000331,ACC004983,CON004983,PROD000958,ORD0034193,Refund,In Progress,2025-10-15
SR0000332,ACC008385,CON008385,PROD000817,ORD0021432,Return,Open,2023-11-23
SR0000333,ACC005404,CON005404,PROD000940,ORD0042911,Technical Issue,Closed,2023-09-23
SR0000334,ACC005255,CON005255,PROD001147,ORD0002850,Return,Closed,2023-07-29
SR0000335,ACC000940,CON000940,PROD000190,ORD0038797,Refund,Closed,2025-08-08
SR0000336,ACC009364,CON009364,PROD000035,ORD0003054,Technical Issue,Open,2023-10-25
SR0000337,ACC006453,CON006453,PROD000504,ORD0041719,Refund,Closed,2026-03-21
SR0000338,ACC003160,CON003160,PROD001064,ORD0033921,Technical Issue,Closed,2025-01-10
SR0000339,ACC000263,CON000263,PROD000078,ORD0023181,Refund,In Progress,2025-01-23
SR0000340,ACC009951,CON009951,PROD000090,ORD0040007,Refund,Open,2024-05-12
SR0000341,ACC007139,CON007139,PROD001762,ORD0043738,Refund,Closed,2025-02-28
SR0000342,ACC007493,CON007493,PROD001707,ORD0024514,Technical Issue,In Progress,2024-06-25
SR0000343,ACC005952,CON005952,PROD001537,ORD0003528,Warranty,In Progress,2023-09-12
SR0000344,ACC008033,CON008033,PROD001892,ORD0030853,Warranty,Open,2024-12-15
SR0000345,ACC008060,CON008060,PROD000010,ORD0005830,Return,In Progress,2025-04-12
SR0000346,ACC007463,CON007463,PROD000435,ORD0023367,Technical Issue,Open,2024-10-22
SR0000347,ACC005348,CON005348,PROD001759,ORD0016657,Refund,Closed,2025-10-27
SR0000348,ACC003797,CON003797,PROD001908,ORD0043041,Refund,Open,2026-03-23
SR0000349,ACC000496,CON000496,PROD000601,ORD0015697,Technical Issue,Closed,2023-07-10
SR0000350,ACC005432,CON005432,PROD000313,ORD0047794,Technical Issue,In Progress,2024-12-31
SR0000351,ACC004893,CON004893,PROD001969,ORD0030347,Technical Issue,Open,2024-09-12
SR0000352,ACC006375,CON006375,PROD001889,ORD0025137,Refund,Closed,2023-11-29
SR0000353,ACC001760,CON001760,PROD001436,ORD0003351,Refund,Open,2025-07-15
SR0000354,ACC007368,CON007368,PROD000800,ORD0030164,Return,Open,2025-01-29
SR0000355,ACC007264,CON007264,PROD001149,ORD0015847,Technical Issue,Closed,2025-03-23
SR0000356,ACC009169,CON009169,PROD000490,ORD0037412,Technical Issue,In Progress,2023-07-19
SR0000357,ACC005914,CON005914,PROD000479,ORD0046876,Return,Closed,2026-06-08
SR0000358,ACC004794,CON004794,PROD001567,ORD0017681,Refund,Closed,2025-08-15
SR0000359,ACC001855,CON001855,PROD000631,ORD0032666,Warranty,In Progress,2023-08-07
SR0000360,ACC008493,CON008493,PROD001274,ORD0015033,Refund,Open,2023-11-13
SR0000361,ACC001474,CON001474,PROD001018,ORD0029670,Technical Issue,Closed,2025-05-21
SR0000362,ACC007412,CON007412,PROD000434,ORD0002413,Warranty,Closed,2023-12-02
SR0000363,ACC004389,CON004389,PROD001084,ORD0024557,Refund,Closed,2025-11-16
SR0000364,ACC005191,CON005191,PROD001997,ORD0021171,Return,Open,2025-10-02
SR0000365,ACC002237,CON002237,PROD001632,ORD0017964,Technical Issue,In Progress,2026-03-29
SR0000366,ACC006777,CON006777,PROD001602,ORD0047994,Technical Issue,Closed,2023-10-10
SR0000367,ACC002237,CON002237,PROD000149,ORD0027823,Warranty,Open,2025-12-25
SR0000368,ACC004664,CON004664,PROD000045,ORD0041280,Return,Open,2024-02-08
SR0000369,ACC003744,CON003744,PROD001625,ORD0037069,Warranty,In Progress,2023-07-08
SR0000370,ACC006036,CON006036,PROD000122,ORD0009742,Refund,In Progress,2023-11-26
SR0000371,ACC003728,CON003728,PROD001899,ORD0008868,Warranty,Open,2023-11-25
SR0000372,ACC007262,CON007262,PROD000808,ORD0004941,Technical Issue,Open,2024-09-21
SR0000373,ACC000874,CON000874,PROD001570,ORD0023766,Warranty,In Progress,2025-01-26
SR0000374,ACC000465,CON000465,PROD000212,ORD0008674,Refund,Closed,2024-10-20
SR0000375,ACC007550,CON007550,PROD001378,ORD0025945,Refund,Closed,2023-10-05
SR0000376,ACC009108,CON009108,PROD000322,ORD0008661,Return,In Progress,2024-05-05
SR0000377,ACC008206,CON008206,PROD000021,ORD0034602,Technical Issue,Open,2026-05-01
SR0000378,ACC004365,CON004365,PROD001042,ORD0021232,Warranty,Open,2025-01-12
SR0000379,ACC007213,CON007213,PROD001624,ORD0049542,Return,Closed,2024-11-14
SR0000380,ACC005033,CON005033,PROD000323,ORD0028012,Technical Issue,In Progress,2024-02-14
SR0000381,ACC009075,CON009075,PROD001548,ORD0013078,Warranty,Closed,2025-12-04
SR0000382,ACC003502,CON003502,PROD000715,ORD0001731,Return,In Progress,2025-04-27
SR0000383,ACC009934,CON009934,PROD001711,ORD0048559,Return,Closed,2024-01-24
SR0000384,ACC007063,CON007063,PROD000057,ORD0035220,Refund,Closed,2024-12-19
SR0000385,ACC004259,CON004259,PROD000672,ORD0048690,Refund,In Progress,2024-09-26
SR0000386,ACC006355,CON006355,PROD000659,ORD0041418,Warranty,Open,2023-12-14
SR0000387,ACC008673,CON008673,PROD001043,ORD0001503,Refund,Open,2025-04-19
SR0000388,ACC000409,CON000409,PROD000572,ORD0011779,Return,In Progress,2023-11-28
SR0000389,ACC006652,CON006652,PROD001785,ORD0036712,Refund,Open,2024-01-11
SR0000390,ACC002871,CON002871,PROD000129,ORD0032411,Technical Issue,Closed,2023-07-09
SR0000391,ACC009176,CON009176,PROD001614,ORD0021582,Warranty,Open,2023-12-02
SR0000392,ACC000087,CON000087,PROD001092,ORD0022097,Technical Issue,Open,2026-03-12
SR0000393,ACC002011,CON002011,PROD000487,ORD0012975,Warranty,Open,2026-03-28
SR0000394,ACC009787,CON009787,PROD001567,ORD0010543,Technical Issue,Closed,2024-09-06
SR0000395,ACC005794,CON005794,PROD001691,ORD0048870,Refund,Open,2026-06-23
SR0000396,ACC006461,CON006461,PROD000915,ORD0022403,Refund,Closed,2026-01-28
SR0000397,ACC008370,CON008370,PROD000713,ORD0011199,Technical Issue,Open,2024-04-15
SR0000398,ACC004740,CON004740,PROD001298,ORD0028282,Warranty,Closed,2024-01-30
SR0000399,ACC005041,CON005041,PROD000255,ORD0027292,Warranty,In Progress,2026-05-07
SR0000400,ACC004760,CON004760,PROD000414,ORD0030451,Return,In Progress,2024-08-27
SR0000401,ACC006341,CON006341,PROD000450,ORD0010968,Technical Issue,Closed,2024-10-30
SR0000402,ACC002001,CON002001,PROD001817,ORD0004751,Refund,In Progress,2024-04-10
SR0000403,ACC005361,CON005361,PROD001543,ORD0003589,Warranty,In Progress,2023-06-29
SR0000404,ACC001219,CON001219,PROD001186,ORD0036648,Warranty,Open,2024-02-19
SR0000405,ACC003231,CON003231,PROD001969,ORD0007916,Return,Open,2025-01-03
SR0000406,ACC007158,CON007158,PROD001208,ORD0028100,Warranty,Open,2026-02-23
SR0000407,ACC004224,CON004224,PROD000234,ORD0034363,Return,Closed,2024-08-06
SR0000408,ACC004771,CON004771,PROD000486,ORD0007953,Return,Open,2026-02-19
SR0000409,ACC004270,CON004270,PROD001345,ORD0032026,Technical Issue,Open,2024-12-14
SR0000410,ACC003399,CON003399,PROD001626,ORD0042093,Warranty,Open,2025-07-29
SR0000411,ACC008036,CON008036,PROD001408,ORD0041937,Refund,Open,2025-08-12
SR0000412,ACC004300,CON004300,PROD000091,ORD0017541,Warranty,In Progress,2023-10-17
SR0000413,ACC009426,CON009426,PROD000814,ORD0026467,Return,Open,2026-02-12
SR0000414,ACC007495,CON007495,PROD000381,ORD0004440,Technical Issue,Open,2023-10-28
SR0000415,ACC001295,CON001295,PROD000792,ORD0018530,Return,In Progress,2026-06-08
SR0000416,ACC008292,CON008292,PROD001358,ORD0021318,Technical Issue,Closed,2023-11-09
SR0000417,ACC006324,CON006324,PROD001547,ORD0042992,Warranty,In Progress,2024-12-02
SR0000418,ACC001043,CON001043,PROD000614,ORD0005912,Technical Issue,Closed,2023-06-30
SR0000419,ACC005872,CON005872,PROD000309,ORD0007211,Return,Closed,2026-06-09
SR0000420,ACC002954,CON002954,PROD001015,ORD0038304,Refund,Closed,2024-03-20
SR0000421,ACC002812,CON002812,PROD000702,ORD0046830,Return,In Progress,2024-09-04
SR0000422,ACC009558,CON009558,PROD000601,ORD0011880,Warranty,In Progress,2024-03-28
SR0000423,ACC005326,CON005326,PROD000726,ORD0008486,Technical Issue,Open,2026-03-19
SR0000424,ACC001040,CON001040,PROD000616,ORD0032186,Technical Issue,In Progress,2024-02-21
SR0000425,ACC001467,CON001467,PROD000095,ORD0020266,Return,Closed,2026-01-05
SR0000426,ACC007373,CON007373,PROD000093,ORD0017682,Warranty,Open,2024-04-15
SR0000427,ACC006908,CON006908,PROD001616,ORD0011616,Technical Issue,Open,2026-06-02
SR0000428,ACC008701,CON008701,PROD001757,ORD0041068,Refund,Closed,2023-08-25
SR0000429,ACC001399,CON001399,PROD001747,ORD0027080,Warranty,Closed,2025-10-03
SR0000430,ACC000367,CON000367,PROD000457,ORD0004332,Refund,Closed,2024-04-05
SR0000431,ACC009109,CON009109,PROD000283,ORD0020411,Warranty,Closed,2024-11-02
SR0000432,ACC006947,CON006947,PROD001382,ORD0001655,Technical Issue,Open,2026-02-24
SR0000433,ACC003109,CON003109,PROD000938,ORD0021959,Refund,Closed,2025-06-15
SR0000434,ACC006559,CON006559,PROD001670,ORD0020476,Technical Issue,Closed,2023-09-14
SR0000435,ACC006930,CON006930,PROD001740,ORD0029511,Warranty,Open,2023-08-10
SR0000436,ACC003071,CON003071,PROD001805,ORD0014852,Return,In Progress,2023-12-06
SR0000437,ACC004241,CON004241,PROD000027,ORD0008616,Return,Open,2026-03-03
SR0000438,ACC002021,CON002021,PROD001476,ORD0048817,Technical Issue,In Progress,2025-12-18
SR0000439,ACC000419,CON000419,PROD001780,ORD0014211,Technical Issue,Open,2024-02-06
SR0000440,ACC005090,CON005090,PROD000186,ORD0009157,Warranty,In Progress,2024-04-22
SR0000441,ACC001912,CON001912,PROD000152,ORD0016671,Technical Issue,Closed,2026-07-02
SR0000442,ACC006048,CON006048,PROD001441,ORD0041350,Return,In Progress,2024-09-08
SR0000443,ACC001035,CON001035,PROD001727,ORD0029840,Return,Closed,2025-01-31
SR0000444,ACC001111,CON001111,PROD001923,ORD0019825,Warranty,In Progress,2024-04-22
SR0000445,ACC001530,CON001530,PROD000272,ORD0006042,Return,Open,2023-10-07
SR0000446,ACC004994,CON004994,PROD001926,ORD0007504,Return,Closed,2025-02-19
SR0000447,ACC001861,CON001861,PROD001454,ORD0031618,Technical Issue,Open,2023-08-04
SR0000448,ACC004285,CON004285,PROD001557,ORD0027668,Technical Issue,In Progress,2026-05-03
SR0000449,ACC002719,CON002719,PROD000847,ORD0043566,Technical Issue,Closed,2023-07-11
SR0000450,ACC002602,CON002602,PROD000993,ORD0032169,Warranty,Open,2025-09-25
SR0000451,ACC004011,CON004011,PROD000128,ORD0012875,Warranty,Open,2024-12-28
SR0000452,ACC005885,CON005885,PROD001747,ORD0024152,Return,In Progress,2025-06-14
SR0000453,ACC002649,CON002649,PROD000889,ORD0038361,Refund,Closed,2023-10-24
SR0000454,ACC007932,CON007932,PROD001565,ORD0014322,Warranty,Closed,2023-10-07
SR0000455,ACC009430,CON009430,PROD001867,ORD0011526,Warranty,Open,2026-05-01
SR0000456,ACC009148,CON009148,PROD001253,ORD0037005,Warranty,Open,2024-04-01
SR0000457,ACC005445,CON005445,PROD000265,ORD0002436,Warranty,In Progress,2024-11-18
SR0000458,ACC002061,CON002061,PROD000199,ORD0006694,Return,Open,2023-09-11
SR0000459,ACC009265,CON009265,PROD000038,ORD0010842,Warranty,Closed,2023-11-23
SR0000460,ACC002737,CON002737,PROD000793,ORD0020301,Technical Issue,Open,2023-11-18
SR0000461,ACC005838,CON005838,PROD001223,ORD0000260,Refund,In Progress,2024-09-18
SR0000462,ACC007812,CON007812,PROD000664,ORD0010451,Warranty,Open,2024-09-12
SR0000463,ACC003777,CON003777,PROD001479,ORD0042327,Warranty,Open,2025-11-12
SR0000464,ACC008276,CON008276,PROD000425,ORD0044633,Refund,Open,2026-01-17
SR0000465,ACC004801,CON004801,PROD001410,ORD0007278,Warranty,In Progress,2025-11-29
SR0000466,ACC007595,CON007595,PROD000083,ORD0042189,Return,Closed,2026-04-11
SR0000467,ACC002582,CON002582,PROD001585,ORD0031733,Refund,Open,2024-06-18
SR0000468,ACC000441,CON000441,PROD001689,ORD0016731,Warranty,In Progress,2025-07-16
SR0000469,ACC000011,CON000011,PROD000618,ORD0032079,Return,In Progress,2023-09-27
SR0000470,ACC004172,CON004172,PROD000661,ORD0029697,Return,Open,2023-08-25
SR0000471,ACC001416,CON001416,PROD001244,ORD0018716,Warranty,In Progress,2026-05-29
SR0000472,ACC001493,CON001493,PROD001808,ORD0032994,Refund,Closed,2025-05-28
SR0000473,ACC009363,CON009363,PROD001496,ORD0022283,Refund,Open,2024-11-06
SR0000474,ACC006057,CON006057,PROD001551,ORD0026214,Return,In Progress,2023-09-23
SR0000475,ACC002904,CON002904,PROD000605,ORD0013394,Technical Issue,Open,2023-08-07
SR0000476,ACC004292,CON004292,PROD001461,ORD0025709,Return,In Progress,2023-12-23
SR0000477,ACC003038,CON003038,PROD001314,ORD0019522,Warranty,Open,2024-05-03
SR0000478,ACC004609,CON004609,PROD000375,ORD0047772,Technical Issue,Open,2024-04-09
SR0000479,ACC000250,CON000250,PROD001648,ORD0002793,Technical Issue,Open,2025-10-08
SR0000480,ACC009975,CON009975,PROD000599,ORD0020885,Technical Issue,Open,2025-07-03
SR0000481,ACC005885,CON005885,PROD001644,ORD0019688,Technical Issue,Closed,2023-10-28
SR0000482,ACC002590,CON002590,PROD001265,ORD0023775,Refund,Open,2024-08-07
SR0000483,ACC001326,CON001326,PROD000030,ORD0041649,Return,In Progress,2024-09-28
SR0000484,ACC005895,CON005895,PROD000684,ORD0042902,Refund,In Progress,2023-12-03
SR0000485,ACC001558,CON001558,PROD000316,ORD0013513,Refund,In Progress,2025-12-03
SR0000486,ACC006309,CON006309,PROD001174,ORD0041008,Warranty,Closed,2025-12-03
SR0000487,ACC007949,CON007949,PROD001106,ORD0030583,Technical Issue,In Progress,2024-04-05
SR0000488,ACC008836,CON008836,PROD001247,ORD0009378,Warranty,In Progress,2025-02-10
SR0000489,ACC008697,CON008697,PROD000078,ORD0027332,Refund,Closed,2023-10-13
SR0000490,ACC001887,CON001887,PROD001085,ORD0020269,Technical Issue,Open,2024-12-18
SR0000491,ACC006412,CON006412,PROD001368,ORD0030792,Warranty,In Progress,2026-06-27
SR0000492,ACC009494,CON009494,PROD001283,ORD0007344,Return,In Progress,2025-07-01
SR0000493,ACC007751,CON007751,PROD001174,ORD0044358,Refund,Closed,2025-10-22
SR0000494,ACC006872,CON006872,PROD001583,ORD0021597,Refund,In Progress,2023-08-15
SR0000495,ACC002647,CON002647,PROD000875,ORD0005794,Warranty,Closed,2023-12-31
SR0000496,ACC001809,CON001809,PROD001639,ORD0023577,Return,In Progress,2024-06-20
SR0000497,ACC001302,CON001302,PROD001144,ORD0027135,Warranty,Closed,2024-06-05
SR0000498,ACC007193,CON007193,PROD001083,ORD0046231,Return,Open,2024-07-04
SR0000499,ACC008699,CON008699,PROD000034,ORD0040350,Return,Open,2023-10-10
SR0000500,ACC003294,CON003294,PROD000712,ORD0004909,Technical Issue,In Progress,2024-02-23
SR0000501,ACC007507,CON007507,PROD001520,ORD0032921,Refund,Open,2023-09-27
SR0000502,ACC000818,CON000818,PROD000542,ORD0011582,Return,In Progress,2025-11-14
SR0000503,ACC002649,CON002649,PROD000847,ORD0004981,Technical Issue,Closed,2025-09-07
SR0000504,ACC009911,CON009911,PROD001562,ORD0024637,Warranty,Closed,2024-08-19
SR0000505,ACC003811,CON003811,PROD001097,ORD0012503,Refund,Closed,2025-06-06
SR0000506,ACC001259,CON001259,PROD001935,ORD0001214,Refund,Closed,2026-02-22
SR0000507,ACC004718,CON004718,PROD001113,ORD0023717,Warranty,Open,2025-02-03
SR0000508,ACC005541,CON005541,PROD000977,ORD0030884,Technical Issue,In Progress,2026-04-03
SR0000509,ACC000767,CON000767,PROD000377,ORD0037891,Refund,Open,2026-06-18
SR0000510,ACC003042,CON003042,PROD001156,ORD0038584,Return,In Progress,2023-12-23
SR0000511,ACC007443,CON007443,PROD000981,ORD0011804,Refund,Open,2025-12-21
SR0000512,ACC008864,CON008864,PROD000353,ORD0030934,Return,Closed,2025-01-21
SR0000513,ACC000466,CON000466,PROD000604,ORD0007793,Technical Issue,Open,2025-03-20
SR0000514,ACC004335,CON004335,PROD001045,ORD0019398,Technical Issue,Closed,2025-11-23
SR0000515,ACC002300,CON002300,PROD000234,ORD0025540,Warranty,Closed,2023-08-22
SR0000516,ACC002158,CON002158,PROD000145,ORD0016255,Refund,In Progress,2023-07-18
SR0000517,ACC001472,CON001472,PROD001027,ORD0013118,Return,Open,2025-01-02
SR0000518,ACC000177,CON000177,PROD001186,ORD0020749,Return,Closed,2023-09-02
SR0000519,ACC003139,CON003139,PROD000133,ORD0010735,Refund,Closed,2023-11-12
SR0000520,ACC004243,CON004243,PROD000301,ORD0008018,Refund,Open,2024-06-05
SR0000521,ACC003972,CON003972,PROD000445,ORD0015115,Return,Closed,2026-01-28
SR0000522,ACC003731,CON003731,PROD001959,ORD0043925,Refund,Closed,2023-09-21
SR0000523,ACC005801,CON005801,PROD001838,ORD0024762,Technical Issue,In Progress,2025-03-12
SR0000524,ACC007150,CON007150,PROD001790,ORD0004907,Return,In Progress,2025-02-01
SR0000525,ACC000413,CON000413,PROD000452,ORD0002210,Return,Closed,2023-09-03
SR0000526,ACC005340,CON005340,PROD000030,ORD0046274,Refund,Open,2026-04-10
SR0000527,ACC003526,CON003526,PROD000554,ORD0019298,Warranty,Open,2024-02-26
SR0000528,ACC002761,CON002761,PROD000700,ORD0044474,Refund,In Progress,2025-04-11
SR0000529,ACC006486,CON006486,PROD000383,ORD0040154,Warranty,Open,2025-08-11
SR0000530,ACC001430,CON001430,PROD000912,ORD0025997,Warranty,Open,2023-12-14
SR0000531,ACC003434,CON003434,PROD000671,ORD0034442,Technical Issue,In Progress,2026-02-19
SR0000532,ACC008522,CON008522,PROD000494,ORD0037112,Technical Issue,In Progress,2024-12-12
SR0000533,ACC006746,CON006746,PROD001351,ORD0010838,Refund,Open,2024-01-26
SR0000534,ACC001638,CON001638,PROD001659,ORD0044365,Technical Issue,Closed,2023-06-27
SR0000535,ACC001877,CON001877,PROD000397,ORD0042156,Technical Issue,Closed,2023-11-26
SR0000536,ACC007290,CON007290,PROD001470,ORD0032890,Technical Issue,Closed,2024-05-16
SR0000537,ACC009499,CON009499,PROD000371,ORD0019063,Return,Closed,2024-01-08
SR0000538,ACC002551,CON002551,PROD001801,ORD0029060,Return,Open,2024-08-31
SR0000539,ACC006449,CON006449,PROD000370,ORD0009977,Refund,In Progress,2023-07-14
SR0000540,ACC008178,CON008178,PROD001601,ORD0006843,Warranty,Closed,2023-11-14
SR0000541,ACC002881,CON002881,PROD000017,ORD0045121,Warranty,In Progress,2024-10-22
SR0000542,ACC006337,CON006337,PROD001405,ORD0015520,Refund,In Progress,2024-10-16
SR0000543,ACC006565,CON006565,PROD000981,ORD0010476,Return,Closed,2023-10-06
SR0000544,ACC005380,CON005380,PROD001959,ORD0035213,Technical Issue,Closed,2025-07-03
SR0000545,ACC003728,CON003728,PROD000525,ORD0005086,Return,Closed,2023-12-18
SR0000546,ACC000633,CON000633,PROD000064,ORD0035451,Return,Open,2026-06-16
SR0000547,ACC000267,CON000267,PROD000298,ORD0021865,Return,Open,2024-04-27
SR0000548,ACC009469,CON009469,PROD000060,ORD0004029,Technical Issue,Closed,2025-09-10
SR0000549,ACC004676,CON004676,PROD000670,ORD0037605,Warranty,Open,2026-03-02
SR0000550,ACC004485,CON004485,PROD000133,ORD0026439,Refund,In Progress,2023-11-25
SR0000551,ACC005909,CON005909,PROD001532,ORD0040642,Return,In Progress,2023-11-09
SR0000552,ACC008339,CON008339,PROD001616,ORD0030411,Return,Open,2026-05-17
SR0000553,ACC008451,CON008451,PROD000746,ORD0012980,Technical Issue,Open,2025-08-14
SR0000554,ACC002395,CON002395,PROD000563,ORD0009091,Refund,Closed,2024-02-23
SR0000555,ACC008699,CON008699,PROD001294,ORD0040350,Return,Open,2023-10-04
SR0000556,ACC003224,CON003224,PROD001401,ORD0021064,Technical Issue,In Progress,2024-01-25
SR0000557,ACC002686,CON002686,PROD001942,ORD0039625,Warranty,Open,2025-07-16
SR0000558,ACC009503,CON009503,PROD000075,ORD0004924,Return,Closed,2025-04-22
